常用指标,每股净资产,0.321477,0.388382,0.684637,0.839597,0.931016,1.047095,1.433987,1.556632,1.655489,1.728896,2.02854,2.13039,2.271646,2.282599,2.317016,2.309856,2.281321,2.2614,2.259613,2.248159,2.238647,2.231525,2.831222,2.858862,2.87661,2.911231,3.099277,3.102471,3.08005,3.075454,3.304249,3.320462,3.255774,3.23541,3.388651,3.369763,6.039117,6.129728,5.977672,5.885567,5.833197,5.705933,5.146479,5.071795,5.04366,4.516928,4.396613,4.31081,4.262482,4.147702,4.016217,3.939359,3.888183,3.794817,3.700949,3.627652,6.077428,5.955917,5.843302,5.739645,4.266275,4.147582,4.048075,3.99281,3.999446,3.961594,3.949074,3.930516,3.917633,3.879648,3.877479,3.839943,3.789976,3.735179,3.683976,3.634003,3.682421,3.615298,3.626415,3.541594,3.46469,3.404645,3.349757,3.268815,3.254708,3.198746,3.134695,3.064955,3.020888,2.974338,2.944405,2.897603,2.883921,2.853426,2.888567,2.862623,2.83856,2.808594,2.781007,1.792098,1.896494,1.761012,3.343976,3.006927,1.64,1.631542,1.333005
常用指标,每股现金流,0.032372,-0.10446,-0.093152,-0.068859,-0.059458,0.028628,0.064611,0.020793,0.054902,0.304269,0.184539,0.094526,0.048837,0.489299,0.360128,0.270931,0.094139,0.678587,0.515951,0.335645,0.097775,0.297785,0.077821,0.094456,-0.020056,0.192225,0.116868,0.060208,0.126805,0.198105,-0.072618,-0.039334,-0.02686,0.0178,0.016444,0.026104,0.036723,0.263494,0.120383,0.115006,-0.088529,0.599978,0.07411,0.106916,-0.126381,0.801236,0.558001,0.259536,0.067475,0.831464,0.479361,0.382782,0.235061,0.713722,0.479586,0.316288,0.324999,0.725355,0.327627,0.280781,0.35061,1.388367,0.719104,0.387036,0.114387,0.578913,0.387583,0.091248,-0.009146,0.688119,0.331283,0.105698,-0.000436,0.554756,0.19011,0.078768,-0.068477,0.333647,0.179374,0.132216,0.005673,0.217117,0.15361,0.056607,0.007359,0.424172,0.381421,0.191356,0.058456,0.114937,0.032263,-0.016097,-0.029786,0.056872,,-0.04909,,-0.036373,-0.024373,0.091801,-0.044041,0.220899,0.236492,0.307494,,,
常用指标,净资产收益率(ROE),-18.86,-91.78,-41.86,-22.0,-11.74,-49.12,-18.65,-10.49,-4.34,-27.61,-11.78,-6.89,-0.48,0.94,2.44,2.12,0.84,1.33,1.25,0.74,0.32,-26.44,-2.79,-1.81,-1.2,4.7,1.3,1.06,0.34,-5.36,2.1,1.81,0.6,1.08,2.24,3.79,2.24,5.78,5.48,3.94,2.21,7.81,4.62,3.17,1.85,9.68,6.98,2.73,2.73,9.89,6.68,4.75,2.43,8.8,6.28,4.3,2.02,6.34,6.34,4.66,2.82,5.82,3.4,2.03,0.95,2.09,,1.3,,3.79,,2.59,,5.75,,2.73,,6.08,,3.94,,8.05,,3.99,,7.26,,3.0,,4.08,,1.54,,3.93,2.4,1.91,,4.3,3.48,11.12,,,,28.48,,,
常用指标,总资产报酬率(ROA),-0.371506,-8.802559,-4.27321,-2.342733,-1.350734,-9.206054,-2.758296,-1.453419,-0.475129,-5.223877,-1.378701,-0.610165,0.652735,3.796561,3.245887,2.333421,1.134029,3.090252,2.789626,1.781448,0.890415,-6.512731,1.06365,0.691716,0.198899,3.185632,2.860258,1.835,0.747019,0.6212,3.086206,2.582574,0.970958,3.138304,3.111594,2.154547,0.934733,7.13976,5.03905,3.536491,1.885003,7.040895,4.757912,3.275237,1.732986,7.734214,5.531489,3.912731,2.01854,7.969524,5.546006,3.931597,2.024582,7.88532,5.465112,3.892293,1.874064,7.659034,5.769446,3.807316,2.187846,6.353346,4.287549,2.801499,1.225332,3.902718,3.444036,2.413774,1.259773,6.101368,4.73039,3.23134,1.604424,7.255351,5.097124,3.28458,1.593423,7.302716,6.593182,4.182265,1.88962,8.916596,6.838817,4.256786,1.929233,7.782931,4.985926,3.065448,1.51523,4.911084,3.990607,2.126029,1.309052,5.050558,3.559389,2.47854,1.170635,5.341172,3.514589,10.519359,7.78533,17.834833,10.071097,15.837216,21.063512,15.943702,12.477089
常用指标,毛利率,12.128547,0.904001,4.611266,5.899578,7.973629,3.387806,10.306189,15.179354,21.734842,15.626668,18.756525,21.82428,32.758426,30.706949,34.509086,36.545301,32.532301,30.826321,31.020719,31.72836,27.668394,20.172123,22.552864,21.960047,27.174477,25.041818,24.980132,23.656637,23.393828,22.925761,28.484714,32.109492,32.453668,30.164242,28.682913,31.716584,36.491345,40.277053,38.886779,39.566301,42.740674,35.935607,34.423058,33.763326,33.142808,32.689696,34.218611,34.298274,34.294046,32.989466,31.967291,31.455366,32.644871,33.022812,34.414803,33.894753,32.334947,31.278964,30.88097,28.631839,25.77768,29.806587,31.307991,34.30564,33.069191,29.100784,27.923437,27.45688,31.53469,28.596024,30.043783,27.475318,29.465914,29.802682,28.576769,27.541108,29.761489,26.053314,31.06747,31.60427,32.959466,32.840312,32.028946,31.52221,29.652233,31.320452,30.484332,30.296758,28.187051,30.597259,28.751885,25.997589,26.503882,28.296623,28.91867,29.291933,26.040332,29.280791,32.000126,31.168752,36.727729,45.552843,45.687204,38.187132,36.93,35.039124,31.286764
常用指标,销售净利率,-24.005477,-70.026352,-51.80626,-42.715147,-52.539906,-75.573469,-45.292931,-38.212448,-32.228075,-50.711782,-29.593681,-26.500998,-3.156833,1.278691,4.453352,5.490154,4.743903,1.622145,2.134092,1.813295,1.631272,-40.008742,-6.041872,-6.270089,-12.334125,1.44029,2.697438,3.058675,1.69375,-7.885235,3.993424,7.004581,4.288256,1.685371,5.27372,6.597569,5.914567,15.651639,14.915325,15.718575,19.011559,15.128125,12.353941,12.432215,14.166386,13.45313,13.195248,14.060144,15.021495,13.464499,12.029101,12.532954,13.337683,13.622713,13.753046,14.014719,13.491296,12.836325,12.661087,12.732683,14.030931,8.222335,6.913589,7.126608,8.266487,4.993545,5.364058,5.77558,7.615277,6.453059,7.772221,8.566276,7.98892,8.326443,7.56082,7.563499,7.994358,8.629329,12.499202,11.561969,11.432417,11.442859,12.124749,11.565856,10.189833,11.172954,10.922705,9.490306,9.81821,9.303953,9.618234,7.734073,10.305678,9.995152,9.995523,10.596466,12.219281,10.423417,13.477774,15.325425,20.043292,32.009784,37.50474,22.955807,17.550675,13.730016,12.666393
常用指标,期间费用率,34.789122,45.077984,44.696471,39.578957,42.967664,45.125903,48.523705,45.811228,47.316692,44.891039,40.913399,41.032663,31.564905,27.66123,28.205126,26.965468,27.440889,23.828551,24.722174,23.305152,24.731975,25.931841,25.548449,26.292011,38.294612,21.612802,24.05774,22.136127,23.787718,22.966467,22.14772,21.460695,25.827332,20.095492,20.049837,19.192209,23.52089,19.877489,20.206305,18.892782,18.771776,17.733899,17.863031,17.560466,15.928303,16.525271,17.655416,17.188614,15.47692,18.267997,17.385334,15.879165,16.853909,18.694868,18.55294,17.799712,17.068154,19.174852,18.756128,17.474152,15.931896,21.139651,19.520357,20.159556,22.914362,21.668919,20.714744,19.817297,21.796858,20.370651,20.281929,20.558887,19.159503,18.311851,17.20462,17.010117,17.737041,16.515095,16.737566,17.679603,18.385863,17.352394,16.503539,16.827379,16.254742,17.308437,16.555889,17.678358,15.47696,18.557885,16.3854,16.057141,13.734653,16.911698,17.820558,18.842484,17.634542,19.229777,18.885519,14.598154,11.382657,14.24216,13.28504,16.227682,19.469888,19.124684,21.124736
常用指标,资产负债率,92.783292,91.434549,86.72743,84.009446,82.60766,80.442065,75.2177,73.977635,73.266635,72.290782,69.077772,69.172166,67.65012,65.834102,66.697006,67.106556,68.086267,69.522306,69.601405,70.226773,69.501265,67.723216,64.022653,62.836965,63.208536,61.431673,58.531866,62.464921,61.249643,59.354391,58.413083,57.678472,56.064004,54.122295,51.65405,49.097005,47.565256,44.168872,43.969621,44.245415,43.026489,40.383606,45.172452,43.598218,41.759371,51.510397,53.420547,51.571076,52.007869,51.258662,52.08596,49.672595,49.630949,47.382591,49.888227,42.662231,42.224501,41.333713,41.484354,42.828342,54.312735,53.023114,54.871755,56.069637,54.500885,48.884273,50.127127,48.289084,47.327089,46.306848,48.592474,47.625086,47.267841,47.924798,48.330009,51.078692,48.585525,47.574244,48.068388,47.952121,45.054852,42.661946,43.979808,45.646707,43.198478,38.954483,45.104533,41.938716,38.632463,32.012558,25.45381,24.889916,25.830224,26.743806,25.058639,24.978186,23.369401,20.919518,24.407967,36.813498,33.076499,19.523058,19.661796,17.069135,66.563544,64.541141,67.220704
每股指标,基本每股收益,-0.0693,-0.6824,-0.3755,-0.215,-0.1203,-0.7063,-0.3055,-0.1784,-0.076,-0.5736,-0.2631,-0.1576,-0.0114,0.0221,0.0578,0.0503,0.0206,0.0309,0.0291,0.0172,0.0074,-0.7042,-0.08,-0.0523,-0.0346,0.029,0.0402,0.0329,0.0103,-0.1609,0.0688,0.083,0.0194,0.0361,0.0776,0.131,0.0771,0.1877,0.1787,0.1276,0.1273,0.4007,0.2323,0.1577,0.0905,0.4192,0.2989,0.2131,0.1148,0.3929,0.2614,0.1845,0.0934,0.3207,0.2269,0.1536,0.0715,0.2578,0.1914,0.1308,0.1187,0.236,0.1365,0.0812,0.0379,0.082,0.069,0.051,0.03,0.14,0.1356,0.1,0.05,0.2125,0.15,0.1005,0.05,0.214,0.22,0.139,0.06,0.27,,0.13,,0.22,,0.091,,0.12,0.091,0.044,,0.11,,0.054,,0.11,0.09,0.2,,,,0.42,,,
每股指标,稀释每股收益,-0.0693,-0.6824,-0.3755,-0.215,-0.1203,-0.7063,-0.3055,-0.1784,-0.076,-0.5736,-0.2631,-0.1576,-0.0114,0.0221,0.0578,0.0503,0.0206,0.0309,0.0291,0.0172,0.0074,-0.7042,-0.08,-0.0523,-0.0346,0.029,0.0402,0.0329,0.0103,-0.1609,0.0688,0.083,0.0194,0.0361,0.0776,0.131,0.0771,0.1877,0.1787,0.1276,0.1273,0.4007,0.2323,0.1577,0.0905,0.4192,0.2989,0.2131,0.1148,0.3929,0.2614,0.1845,0.0934,0.3207,0.2269,0.1536,0.0715,0.2578,0.1914,0.1308,0.1187,0.236,0.1365,0.0812,0.0379,0.082,0.069,0.051,0.03,0.14,0.1357,0.1,0.05,0.2125,0.15,0.1005,0.05,0.214,0.22,0.139,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
